depth,gas_CT_hr,excessice_CT_hr,phaseA_CT_hr,phaseB_CT_hr,poreice_CT_hr,totalice_CT_hr,organic_CT_hr,mineral_CT_hr
40.61,1.987,46.251,9.746,42.016,24.888743980703662,71.13974398070366,4.529804886986414,22.343451132309923
40.615,1.972,46.384,9.809,41.835,24.85302446310096,71.23702446310097,4.5252362081804876,22.265739328718553
40.62,1.986,46.459,9.817,41.738,24.816336825283003,71.275336825283,4.519120364051645,22.219542810665352
40.625,2.037,46.507,9.793,41.663,24.76741264775129,71.27441264775129,4.510094522563179,22.178492829685528
40.63,2.072,46.588,9.846,41.494,24.7300954651528,71.3180954651528,4.504999771607259,22.10490476323994
40.635,2.115,46.529,10.102,41.254,24.800186761488284,71.32918676148829,4.523493149588078,22.032320088923637
40.64,2.164,46.548,10.227,41.061,24.801478762699645,71.34947876269965,4.5268530539858824,21.95966818331447
40.645,2.194,46.618,10.301,40.888,24.776725764922627,71.39472576492263,4.5244486160918065,21.887825618985566
40.65,2.228,46.677,10.372,40.723,24.753404787866373,71.43040478786637,4.522215435364345,21.819379776769285
40.655,2.254,46.752,10.495,40.5,24.740302989007724,71.49230298900773,4.523046908628461,21.731650102363815
40.66,2.287,46.946,10.55,40.218,24.655261699345534,71.60126169934553,4.509785527428841,21.60295277322563
40.665,2.313,47.166,10.583,39.938,24.556106407293562,71.72210640729355,4.493541895907566,21.47135169679887
40.67,2.331,47.321,10.71,39.637,24.51184625623611,71.83284625623611,4.489109123256682,21.346044620507207
40.675,2.347,47.549,10.692,39.412,24.401849648759956,71.95084964875996,4.469718821808624,21.23243152943142
40.68,2.373,47.787,10.608,39.232,24.26645228151457,72.05345228151457,4.444298604316716,21.129249114168715
40.685,2.376,47.959,10.693,38.972,24.211398662460418,72.17039866246043,4.436953296629232,21.01664804091035
40.69,2.389,48.118,10.794,38.698,24.161160140386208,72.27916014038621,4.430838615704554,20.90000124390924
40.695,2.398,48.269,10.868,38.466,24.110778076029547,72.37977807602954,4.424021530109317,20.79920039386114
40.7,2.387,48.434,10.989,38.19,24.07329148504441,72.5072914850444,4.420604387542685,20.685104127412902
40.705,2.383,48.65,11.065,37.902,23.999945598285738,72.64994559828574,4.4098837381269025,20.55717066358736
40.71,2.392,48.919,11.103,37.586,23.888557409962353,72.80755740996236,4.391659423510544,20.4087831665271
40.715,2.411,49.248,11.166,37.174,23.752493580835964,73.00049358083596,4.3698141070949905,20.217692312069047
40.72,2.4,49.616,11.188,36.796,23.603276582650377,73.21927658265038,4.344675077151622,20.036048340197997
40.725,2.356,49.994,11.277,36.372,23.4797069889254,73.4737069889254,4.325633528594905,19.843659482479698
40.73,2.341,50.308,11.331,36.02,23.363577296484465,73.67157729648446,4.30699444668329,19.680428256832244
40.735,2.343,50.594,11.362,35.701,23.246118685731687,73.84011868573168,4.2875492682773055,19.529332045991005
40.74,2.343,50.883,11.375,35.399,23.123786079575197,74.00678607957519,4.26681312306192,19.38340079736288
40.745,2.331,51.188,11.35,35.131,22.99034341131057,74.17834341131058,4.243210332264127,19.247446256425306
40.75,2.315,51.461,11.216,35.008,22.845654546209303,74.3066545462093,4.214935382105241,19.16341007168546
40.755,2.294,51.661,11.136,34.909,22.748166989242463,74.40916698924246,4.196142630299763,19.100690380457774
40.76,2.299,51.704,11.136,34.861,22.727316223211563,74.43131622321157,4.192552679627632,19.077131097160798
40.765,2.318,51.718,11.207,34.758,22.730927485611886,74.44892748561189,4.194956518518339,19.03911599586978
40.77,2.344,51.733,11.222,34.701,22.716382735705466,74.44938273570546,4.192828791822223,19.01378847247231
40.775,2.345,51.735,11.258,34.662,22.723958771718014,74.45895877171802,4.195036772246012,19.00100445603597
40.78,2.342,51.715,11.32,34.624,22.749676125598675,74.46467612559869,4.201020798835671,18.993303075565656
40.785,2.359,51.604,11.485,34.551,22.83033646790134,74.43433646790135,4.219049819185906,18.986613712912753
40.79,2.364,51.474,11.587,34.575,22.910227487252637,74.38422748725263,4.2353651046658385,19.016407408081527
40.795,2.358,51.303,11.698,34.642,23.014926638693108,74.31792663869311,4.256177591459111,19.068895769847785
40.8,2.347,51.159,11.769,34.725,23.09933461946315,74.25833461946314,4.272492489204322,19.12217289133253
40.805,2.336,51.073,11.856,34.735,23.162928630633495,74.2359286306335,4.285625366011177,19.142446003355328
40.81,2.35,50.927,11.923,34.8,23.236793431540548,74.16379343154054,4.30002460832713,19.18618196013232
40.815,2.357,50.803,11.982,34.858,23.30216921053195,74.10516921053195,4.3127614683156414,19.225069321152407
40.82,2.377,50.718,12.065,34.839,23.350441741290552,74.06844174129056,4.323155992664208,19.230402266045232
40.825,2.396,50.716,12.093,34.795,23.35039753730541,74.0663975373054,4.3238511720385615,19.21375129065603
40.83,2.409,50.646,12.236,34.709,23.41042801283364,74.05642801283363,4.337776082482103,19.196795904684258
40.835,2.458,50.481,12.476,34.585,23.520012090004833,74.00101209000483,4.362667478878396,19.178320431116774
40.84,2.51,50.308,12.649,34.534,23.6156773186078,73.9236773186078,4.38348074114111,19.183841940251085
40.845,2.534,50.193,12.78,34.492,23.686648568526806,73.8796485685268,4.398988167919139,19.18636326355405
40.85,2.587,50.058,12.995,34.36,23.775731626767396,73.83373162676739,4.419722339658344,19.159546033574255
40.855,2.651,49.951,13.125,34.273,23.82647424788209,73.77747424788208,4.43172183169945,19.13980392041847
40.86,2.674,49.88,13.257,34.189,23.879882113174403,73.7598821131744,4.444230407621167,19.121887479204428
40.865,2.677,49.801,13.456,34.067,23.962412510599144,73.76341251059915,4.463434790041558,19.097152699359295
40.87,2.67,49.793,13.653,33.884,24.01708298822558,73.81008298822559,4.477792231519177,19.04212478025524
40.875,2.644,49.908,13.721,33.728,23.995628422849066,73.90362842284907,4.475805098597332,18.9775664785536
40.88,2.63,50.04,13.763,33.567,23.954294975768526,73.99429497576853,4.469742756953605,18.90596226727787
40.885,2.619,50.093,13.803,33.484,23.945481952187492,74.0384819521875,4.469229373188485,18.87228867462403
40.89,2.605,50.199,13.71,33.486,23.883014418622757,74.08201441862275,4.456139848158847,18.856845733218396
40.895,2.604,50.225,13.736,33.435,23.87856740662407,74.10356740662408,4.456026781096576,18.83640581227936
40.9,2.609,50.219,13.765,33.407,23.8861544936329,74.10515449363291,4.458060966676776,18.82778453969032
40.905,2.615,50.085,14.019,33.28,24.003969897032086,74.08896989703209,4.484720974901297,18.810309128066617
40.91,2.617,49.953,14.249,33.182,24.11803778263317,74.07103778263317,4.5101333680936335,18.8028288492732
40.915,2.612,49.847,14.327,33.214,24.185059074047846,74.03205907404785,4.523630435122325,18.832310490829826
40.92,2.631,49.715,14.345,33.309,24.23858485685699,73.95358485685699,4.53329795350003,18.88211718964298
40.925,2.622,49.638,14.385,33.355,24.285808266983985,73.92380826698398,4.54243256216626,18.91175917084975
40.93,2.607,49.487,14.512,33.394,24.389241041978725,73.87624104197873,4.563428606776299,18.953330351244976
40.935,2.587,49.338,14.654,33.421,24.49767666022101,73.83567666022101,4.585662503445344,18.991660836333647
40.94,2.594,49.217,14.645,33.544,24.544977427322017,73.76197742732202,4.593580548206454,19.050442024471526
40.945,2.589,49.169,14.573,33.669,24.550241730368842,73.71924173036884,4.592679747392005,19.09907852223915
